account_name,subaccount_name,subaccount_address,hash,type,status,block,time,volume,fee,sender,alias,receiver,direction,delegate
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooDuN7nK43JMPp69xPJeqXaCWRWf31e5ar9GtTgQgPgjhaK8b1b,transaction,applied,BL2QnasUTfh2r2Jzi3vwiNahGJN6Q5iVqow6GQp75k5SoXY3a6X,2023-12-15T14:49:16Z,0.000000,0.000516,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1LN4LPSqTMS7Sd2CJw4bbDGRkMv2t68Fy9,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo7mPxpQmdkDQrLAq5SNsgpnaKajB9uk7P4NrMqwrNCoJAaPuXx,transaction,applied,BLaqCNTSrXP64mWXFesC9Xo7Ug9KdZL86v7KKSpm63qZznKGcdK,2023-12-15T14:51:31Z,0.000000,0.000823,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT19o4CjPMP1fhspU5vaMkxpMw6bXsz3JwFq,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo7mPxpQmdkDQrLAq5SNsgpnaKajB9uk7P4NrMqwrNCoJAaPuXx,transaction,applied,BLaqCNTSrXP64mWXFesC9Xo7Ug9KdZL86v7KKSpm63qZznKGcdK,2023-12-15T14:51:31Z,0.000000,0.018000,KT19o4CjPMP1fhspU5vaMkxpMw6bXsz3JwFq,,KT1LN4LPSqTMS7Sd2CJw4bbDGRkMv2t68Fy9,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ongZ9Cas9skr2zh8ohUoByirVdvErngvsZdvbNMixN8EYSwTJjC,transaction,applied,BLvMHuVSQ1pUGBfmrFCgvYkQDnFvk9y9JwqAoKPcgDrHaCH9uUR,2023-12-17T11:23:38Z,1.000000,0.000418,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1TdhURTSTYzcXkiwrzdHfuhTZGZfUpjaLY,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opFs888czR8jjToTUPkUcSdPTaTDihf2QQR8Mb4v8nu99uhJxu4,transaction,applied,BLBu88gtehh4AU5uYPD1FHPBf3U1FSp54661RbRTaT9c6WostbC,2023-12-17T11:49:31Z,0.100000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1i9S6XAAXKu1mDGBLECkatfSRg8CQMXUfo,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onnGnBrpraWwPdJYSqSTFLSUxWiVoPYic3SqNTUX2n7n3sxmahw,transaction,applied,BLEsE9iFMHLKAT7PNsFuxHFPxKcPp3eFVFse9Bn2DYNEiJp9Y72,2023-12-18T15:56:59Z,1000.000000,0.000446,tz1fqgjZpbWj4RZV5e5KTLHtE5uPxTvAFNZJ,,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,IN,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oowGmHRCbUPQBsb7FTK3bgwCZyth1Wr91DMVa8oYoLGLiBrjGv7,transaction,applied,BKqS8Yi52yumzJnp6CB3E7gYPqhRQgYQ58zGhAc12RsRXmXHb9n,2023-12-21T16:40:52Z,50.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooQ7GF8oENdDknEqGZVTwQQAACx8iFu2sXTFM9iosZxwwc3tbsN,transaction,applied,BKs5ashvFLw6RuuRkWitemu2ZpLXv7pbrp9eX9VM1qfJsGu5y2d,2023-12-21T16:41:52Z,100.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1iSZsQn7ibw2kB9ZzA9UhQFZ9MKC38qpQd,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opLcTLEShBcRn9qFszKVFgBE8mseRgbAuCgzC2nmgPdnBZdDtm5,transaction,applied,BMdMfPg9xb2Wtx6Cb1HMWKqCtuXLMNTuongQrrj9iKArGSEapyx,2023-12-27T09:12:29Z,50.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opFcWTjYbJPDwEvCKKWDLhrRGQjGTx9S7LdKfYxrArvuCvJjaeh,transaction,applied,BLdyGFBLzXj78TUQ6csd4YgjQV3YaZARkBh2CVDhXNyNkwtrCAH,2023-12-27T09:19:44Z,50.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,op3AxmmiBxp4BeWXgwD76aHv31Y4hBspPk2dMcfiFJ6P2HG1R5n,transaction,applied,BMa4PZApQFfwgTAf4FqGSnFDt6W7PUBgmrRLHYX6Xrh33EEeHkG,2023-12-27T09:58:29Z,100.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opTUcwrqFe4qogbdKH5Ka6eAFRxVzLGHnNobMnBN7U1xi6TgMpN,transaction,applied,BMWSu5yXzx1rTVatkVKigUUTpqvBMxofWcQD1fFJiCg7YWHr7mK,2023-12-27T11:18:08Z,4000.000000,0.000372,tz1fqgjZpbWj4RZV5e5KTLHtE5uPxTvAFNZJ,,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,IN,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opA71Hb6AT2Yt95ZVhffzNAPTZFKHcHkrrRPLUtkUnZmcM5LvMH,transaction,applied,BKtMq83c2fdXksATY6rQZo77XFKTQhTjrNBdakoG3aTRd15QAwB,2023-12-27T11:22:53Z,500.000000,0.000420,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1iSZsQn7ibw2kB9ZzA9UhQFZ9MKC38qpQd,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooxh19xreCjwP169C7DM8ns8reKeq3iTnDzdqhsLVJG3B1st5AC,transaction,applied,BL68qEabQhRH6Kio7xhKA6mzGTWknZEtJpyG7mdQtzF53uBoywU,2023-12-27T11:24:53Z,200.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oofW7oPk9qkkPAcaez9eTyVvNFWnWQCBvLp779msJoDKSaFJxmw,transaction,applied,BLV18zvqL5oFZVGvToVPt24F5TNJvheYQ42HUzHDJ8tePhJf2Kr,2023-12-27T11:26:23Z,200.000000,0.000518,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opX2ocQsBKadmaz614MsRV7X3zAVEKT8MqyCaUPM68MycyxQ2S8,transaction,applied,BKzLC1MYfGMnKmur51yFUJV4RzNGcDYLjHMGLHh1gssy1VUsM7e,2023-12-27T12:22:08Z,50.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1iSZsQn7ibw2kB9ZzA9UhQFZ9MKC38qpQd,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opXBgpt1JVYHpNYFjdm9uUUhHK3qj6dxwUrc5p4Ri47JWtdSwD1,transaction,applied,BLznSz7WFwcYoEEcVvfo53HrWdZAk7EDmvBtp8urQAGztiziFG6,2023-12-27T16:32:32Z,2.000000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Yu7gLEaoB53rEzzvAoGvw5NodgxtrERcV,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooxLixESqE8BTcqtozj1ZeTQXK4HgoCi8jB7ifSGA4SHRSTCgR9,transaction,applied,BLPWYd85h5xsbYsbukea4MrSVnKL7BZen5b56gjPMXNY83trvrm,2023-12-27T17:13:17Z,200.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Yu7gLEaoB53rEzzvAoGvw5NodgxtrERcV,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oouLMjRgDRsodvXwd3AvhJi4EqfqpBY4cnom6CgFR87r6GGio81,transaction,applied,BLjgWyi4ZvVNKGbCxU4nFiBUn7hocW1iT9zSTFLzySutoLwLmXo,2023-12-28T08:19:07Z,200.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Yu7gLEaoB53rEzzvAoGvw5NodgxtrERcV,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooxu88amw1yAgkkgEPajfpTAVaKg6yVG6umaGPNRLnN722RXYBU,transaction,applied,BLzLpoEixnFHdy4MdCiEU2wYopZ1jcRuc3GgZnvrw8zyA6Eww8w,2023-12-29T09:51:37Z,200.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Yu7gLEaoB53rEzzvAoGvw5NodgxtrERcV,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,op9XhATpYJUFcp2JUQrdY7bUjiiUU9BwtWoGcnMGcXTE12pnWPU,transaction,applied,BLVHtxoigxHNDiPjkvdE3YxeQn2pPN2Zaaw8kTeHkTEXpJjwm9p,2023-12-29T17:11:25Z,750.000000,0.000420,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1iSZsQn7ibw2kB9ZzA9UhQFZ9MKC38qpQd,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo2TPsFjDDYKFASrw1jJemz7FDyxj9r5Ek5ifzZkjRovhtqxkjV,transaction,applied,BLXvgwFgnFryVDz6ahjVumbVKcBCVpbGyvrGooZit67M1h7TUd3,2023-12-30T14:11:33Z,200.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Yu7gLEaoB53rEzzvAoGvw5NodgxtrERcV,OUT,
