          4095,    586,   1728,    457,  53006,    344,   2051,    440,   1063,
          7676,    276,    330,    245,  68447,   4278,   2051,    274,  47112,
          4209,   2051,    245,  19129,   6251,   2051,    245,  19558,   6964,
          2051,    245,  17732,   2138,   2051,    245,   6766,   3468,   6269,
          2051,    285,    245,  57319,   3605,   1021,    440,    207,    185,
         24275,    317,    274,   2203,    280,    634,    280,   9497,  39088,
           655,     82,   3470,   2722,   2051,   2158,   2682,  10168,   1594,
         14862,  61792,    334,  10112,   1193,    207,    808,    217,    741,
           236,   6869,   2628,    230,   4781,   2238,   1021,   9532,   1313,
           750,  27494,    279,    254,  43874,    359,  17120,    254,   9665,
           280,    245,   1234,  44749,   1439,   3997,   2051,    588,    438,
          2752,   3266,    276,  13690,   1435,  10344,  20540,    276,    254,
         35455,   1193,    207,    185,    207,    185,    403,    403,  15571,
           403,    403,    207,    185,    207,    185,  22025,  40329,    280,
          9497,  39088,    655,     82,   2722,    643,  11554,    331,    586,
          2955,   3078,    280,   4345,   2051,    586,  12481,  16138,   2051,
           285,    586,   9388,  25927,   1021,    207,    185,    207,    185,
           403,    403,    403,  11380,    403,    403,    403,    207,    185,
           207,    185,   5512,    254,  18716,  63046,   2051,  32123,    463,
          2424,   9497,  39088,    254,    440,   9816,  42962,    440,    334,
           207,  29703,    102,   6030,    467,  24320,    467,    129,    225,
          2238,   1021,    429,   1094,   4723,  13092,    280,    586,  27494,
           418,   1462,  42813,    331,   8931,  32513,    410,    254,  43664,
           285,  28715,    280,    254,   4403,   2051,    410,    254,  27494,
           280,   7402,    588,    362,   7048,    276,    254,  36756,   1021,
          2334,   1300,    326,   2051,    362,   7048,    786,    254,   1941,
           280,    254,   2602,    279,    588,    362,   8663,    331,   3177,
          2051,    285,    331,    254,  12224,   1245,    280,   7812,   1021,
          1733,  31699,   9267,   2051,    437,    317,   1757,    440,    280,
           245,   2447,  24496,   1503,    279,    254,  22881,  23289,  46549,
           280,    254,   2906,    440,   1021,    207,    185,   9497,  39088,
           655,     82,   7083,   6792,    418,   2853,    331,  17171,   3272,
           853,  13998,   1193,    586,  63851,    463,    803,  56498,     81,
          1334,    372,   2051,    440,   3960,    450,    521,    330,   2246,
         29527,   2051,   1632,    450,    521,    536,    856,    395,    418,
          8548,    276,    536,    440,   1021,   5512,    586,   8208,    778,
          8627,    276,  25005,    366,   2051,    586,   5206,   3200,  10372,
         90020,  10014,   9120,    586,   7103,    372,    254,   6327,   5617,
           280,  10112,  42643,   4345,   1021,    207,    185,    207,    185,
           403,    403,    403,  78469,  16138,    403,    403,    403,    207,
           185,    207,    185,    338,   1864,  14860,  37590,  15456,    280,
         10112,  32123,    317,    344,    280,    440,   9816,  47257,    440,
           334,    207,  29703,    102,   1777,    231,    467,  24320,    467,
           724,    950,   2238,   2051,    245,  36704,    276,    254,  40089,
         47257,   2051,   8698,  93499,   1021,   3474,    280,    254,  23214,
         43446,   2722,   2051,    429,  18716,    280,    254,  32857,    879,
           334,    473,   1983,    207,     22,     20,     15,   2238,   2051,
          4380,   5136,    276,    254,  50070,    280,    245,    365,   2663,
         18325,    279,    254,  27526,  10053,    285,    245,   3662,   1173,
            12,     31,  89254,  22800,    280,  14079,   1021,   3410,  11820,
           418,  22511,  88579,    279,  27494,    331,    254,   6110,    280,
          1572,  13474,    285,  52641,   7338,    457,   9497,  39088,   5923,
           586,   1728,   1021,    207,    185,   9495,   9497,  39088,    655,
            82,  16601,  13531,    276,    586,   1377,  17473,    481,   2102,
           254,  14164,    280,    274,    521,   1173,     12,     31,  30366,
          1197,   2744,   2001,   2051,  12480,   9673,  42347,    344,    586,
           440,   9679,  24968,    279,   1714,   5312,   3177,   2051,  16316,
          3148,  98572,    285,   3308,    372,    274,   1166,  15418,    440,
          1021,   1063,   4573,    440,  66667,  54810,    440,    276,    254,
         19738,   5743,    457,  19037,    359,    276,    440,    586,   1377,
          7860,  86723,  17197,    465,    440,   1021,    207,    185,   9497,
         39088,    655,     82,  24968,   2051,    327,   3177,    285,    327,
          3072,   2051,    438,    697,    280,    586,   2401,  64114,    280,
           254,   8225,    280,  18210,   1193,    362,  17633,   1313,   2722,
           276,  13631,    588,    661,   8524,    803,   4828,  86186,    327,
         42643,   6036,   1021,  40814,    568,    522,   7048,    344,    327,
          9497,  39088,   2051,    440,   3694,    279,    437,   1843,    317,
         18210,    440,   2051,   9497,   7048,  31412,    331,  13388,   1108,
           372,  13535,   1728,   2051,   1282,  95419,   2051,  27003,   2051,
          8466,   2051,    285,    750,  27494,   1021,    207,    185,    207,
           185,    403,    403,    403,  29694,  25927,    403,    403,    403,
           207,    185,    207,    185,   9497,  39088,    655,     82,    830,
           317,  20307,   2330,    521,    327,    895,   3169,   1021,  10112,
         32123,  38470,   1222,    254,   1639,    207,   3771,    748,   1114,
           334,    523,    656,     67,    676,    358,    587,    950,     12,
           440,   3938,   4300,  28195,    440,   2238,   2051,    245,   5480,
           276,    364,    901,   2691,    655,   6411,    280,   8698,  93499,
          1021,  68877,   1981,   1104,    438,    254,   1022,    276,   4347,
           254,  40646,    280,   9497,  39088,    655,     82,  24071,   2051,
          4456,    279,    207,     23,     16,     18,    344,    586,  41529,
          2051,    440,  24394,    279,    586,    830,  31081,    588,   3590,
          1743,    661,  12293,    889,  91366,    440,   1021,   1063,  59407,
           521,    254,   6813,    280,  10112,  18210,   1193,    908,    264,
          2970,    344,    279,   1131,   1020,    362,    440,   2818,   1401,
         17387,  28292,    410,  21822,  17387,   6987,    440,   1021,  14361,
          2051,    586,  27494,    938,    245,   5505,   3169,    280,  28355,
          2051,    473,    254,   1713,    285,  61512,    276,    254,    521,
         24459,    285,   1791,   1173,     12,     31,  65651,  19580,   1021,
          1002,   6265,    317,  50728,   1236,   2383,   3451,   2722,   1193,
         37580,  33697,    254,   2051,    440,   8195,  92687,    285,  92111,
         26281,    440,    279,  27494,    588,   7774,    254,   9816,    276,
          2564,   1448,  57255,    280,    245,   5437,   2051,   1477,    908,
           264,   5131,    254,   1639,    440,  89347,    700,    440,    372,
           254,   3144,  25855,   5278,    279,    711,    830,   1021,   9497,
         39088,    317,  10689,    327,   2497,   4473,    691,    331,   9816,
           964,    285,  14445,    853,    688,    750,   9579,    280,    586,
           766,   1021,   1063,   7048,  33852,  27494,    331,  14445,   5254,
          2051,    691,    853,    688,    750,  43874,   9816,   1021,   9497,
         39088,    655,     82,  24926,   6640,  37856,    331,    254,  78513,
          7569,  27003,    280,  20156,  61682,   5895,   1536,    245,  35350,
           344,    643,  43650,    276,    254,   1828,   1492,   1021,    207,
           185,    429,  50112,    280,    586,    830,   5464,    372,    362,
          6907,    586,   3398,    285,  21606,    276,    586,  29143,    334,
           440,    496,    471,  70634,   1173,     12,     31,    837,    440,
          4299,    276,  31699,   2238,   1193,    586,  23214,   2722,    418,
           279,    245,  10291,  19533,   2051,   6518,    326,   3398,   2051,
           548,    362,   2373,    881,    586,   1377,    279,    254,   1555,
           280,    254,  43248,   1021,  37580,   6792,    331,    254,    440,
         28034,  17961,    440,    280,    254,   1551,    246,  46454,  27494,
          2051,    588,  34443,    254,  14231,  15099,   6204,    254,   2722,
           473,    586,  69838,    678,   3463,    418,    440,   2156,   2051,
          2752,  40962,   6195,    440,   6204,   1477,    254,  27494,    473,
           254,   5189,  33637,    531,  18863,   3463,    463,    245,    440,
          6422,    285,   1823,    280,  10046,    440,   1021,    207,    185,
          9495,    362,   7048,    279,    521,  42643,   6813,   2051,   9497,
         39088,    317,   1608,   3185,    327,    586,    284,    129,    237,
         51650,   2051,    245,   1449,    280,  20002,    366,   8881,  11612,
           331,   1020,    285,   3093,   2051,    327,   2203,   1193,    207,
           185,  13000,    984,  91030,    280,   9497,  39088,    655,     82,
           207,     16,     20,     15,     15,  85797,   2722,    418,    279,
           437,   1020,   2051,    285,    362,    317,   6051,   4828,    276,
           330,    895,   5881,  29511,   1021,   3848,   1608,    284,    129,
           237,  51650,    938,    254,   9304,  10014,   3430,    457,    254,
          1020,    276,    962,  46130,   3093,   3272,    853,    372,  12596,
          9388,  19247,   1021,  12480,   9673,   6792,    344,   2051,    440,
           359,    317,   6971,    344,  25404,  39088,    317,   2249,    276,
           938,    558,  51437,  49903,   1614,    245,   1020,    279,    558,
          3892,    245,   6166,    440,   1021,    207,    185,    207,    185,
           403,    403,  82333,    403,    403,    207,    185,    207,    185,
         10068,    276,    254,  33308,    425,  21710,  12485,  63945,   1170,
          2051,   9497,  39088,    655,     82,  32184,    418,   4828,    457,
          1313,  19580,  32123,    276,    330,   3264,    254,   9846,    280,
           521,    766,   2051,    285,    359,   4605,    440,    586,  17777,
          2051,  29640,   4706,   3190,    938,    280,    521,    254,    365,
          1265,   1251,    855,  55491,    280,    245,   8071,    285,    280,
           521,    254,   1098,    249,   1625,  32825,    280,    254,   3451,
          1734,   2051,  19195,    344,    642,  13858,    481,   2647,  17547,
          1021,    440,    207,    185,    685,    586,  17476,    285,   6163,
          1893,    586,   4349,   2051,   9497,  39088,    438,    441,  11246,
         14168,   1021,    685,    697,    437,    481,    330,  26791,    276,
           586,  92687,    285,   8970,  41216,   2051,    742,    280,    588,
           418,   1592,    440,   4828,   7999,  35010,    285,  51245,    457,
         10112,  32123,   1021,    440,   2071,    418,   1860,  15813,  13531,
           276,    857,    207,   1972,    889,  26566,  27494,    473,   4484,
         14778,    207,   1972,    285,   1069,   7183,    857,    279,   3769,
           280,  17802,   2051,    548,    441,    372,    245,   1112,   5995,
           280,  42643,    410,  12481,  33524,   1021,   9497,  39088,    317,
           839,  28830,  11096,    279,  15813,  33872,   8255,    280,  18210,
          1021,    207,    185,   3159,   2051,    372,  27280,   9267,   2051,
           362,    440,    317,    254,    889,  10112,   9816,   4318,   7927,
         10318,    366,    766,    440,   2051,    285,    586,   2722,   4732,
           276,   4686,    279,  23270,    279,    254,  43867,   8295,   1021,
         22020,   4864,   6792,   2373,    473,  89189,    568,  13717,     72,
          2051,    779,  40408,    254,  12481,  32125,    280,    742,    280,
          9497,  39088,    655,     82,   2722,    334,   5802,    362,   1503,
          1069,    279,    889,    245,   1760,  12044,    280,    254,  27494,
          2238,   2051,    285,    473,  20156,  40052,   2051,    779,   7048,
           245,   5836,  36720,   9497,  39088,    285,  13298,  89189,    331,
         29747,  18047,    473,  13195,   1401,   2481,    768,   1021,   9848,
          1069,  14778,   7363,    254,   7927,    280,   9497,  39088,    279,
           704,   1377,  42643,    830,   1021,   3563,    254,   6278,    280,
           254,    207,     16,     15,    393,   8295,   2051,  61792,  68687,
           673,  13475,    254,   1022,  27730,    280,    586,    344,   2910,
         25341,    279,    324,    514,   9603,   1021,    207,    185,    809,
           438,    279,    254,    207,     16,     16,    393,   8295,   2051,
          2320,    254,  17506,  18716,   2906,    344,   9497,  39088,    655,
            82,  14947,   6889,    895,  11294,   1021,    685,    437,   3463,
           245,  13862,    298,   1173,     12,     31,  12619,    280,   7234,
         34512,   3061,   1810,   2051,    279,    588,  31563,  61792,   2051,
         13298,  89189,    285,   9497,  39088,   2373,    276,    330,  15102,
           372,  14357,   6357,    254,  52376,   2051,    414,  12626,    382,
           285,   8698,   1240,    997,  55949,    280,  10112,   8814,   1021,
          2803,    254,   1246,    766,   2051,    254,   4205,    280,  61586,
          1173,     12,     31,   8698,   1240,    997,   2001,  53693,    344,
          9497,  39088,   2051,    372,    895,  42643,  83123,   2051,  16134,
           254,  59731,   3299,   1021,   7641,  56707,  77434,  10372,    437,
         22834,    754,    362,   7048,    344,   9497,  39088,    438,    440,
           840,  81302,   3564,   1373,   3564,   1184,    521,    586,  20575,
           979,  13354,   2051,    362,   1866,    327,    254,   2516,    280,
           245,  12134,  10498,    586,  28999,    440,   1021,   3848,   7927,
           438,   8579,    457,    586,   6184,    276,  57772,   8523,  84489,
          3773,   1193,   7083,  72936,    778,  23786,    457,    586,  28901,
           276,    254,   8135,   1835,   2051,   1477,   7083,  57843,  40178,
           586,   5296,    327,    254,   4922,   1021,  60095,  72936,   1027,
          1068,    276,    586,   9388,  56071,   2051,   1477,  19580,  57843,
           778,  12565,    457,    586,  41216,   1021,   5512,    254,  22105,
           280,    254,  10233,    655,     82,   9684,    280,   7812,   2051,
          9497,  39088,    655,     82,  28901,    276,    254,   1977,    285,
          5296,    327,    254,   4922,    463,    803,  22554,    372,  46976,
          8214,   6728,   2001,    285,  90870,   2051,    285,    362,    643,
           803,  40408,    327,    586,    938,    280,   2976,   2051,    440,
          1245,    655,     82,   4706,    440,   1021,    207,    185,   9497,
         39088,    655,     82,  23270,  10318,    276,   1108,    274,  10798,
           344,    359,    317,    372,   2074,    276,   3271,    586,   7927,
           372,    344,    280,  23768,    279,   6435,   1193,    359,    438,
          2074,    327,    688,  10112,   9816,    441,    276,    330,  24434,
           457,    857,   1021,   5807,    745,    438,   1866,   1913,   9497,
         39088,   2051,   3451,  34512,   5496,    279,    254,  27199,    280,
          3052,  11867,    280,    586,    830,   1193,  89189,    568,  13717,
            72,    655,     82,   5296,    327,    254,   4922,   2051,   9193,
          1257,    655,     82,  62359,   2051,    285,   4233,     72,  24337,
           406,   1104,    655,     82,  36068,    331,    254,  15501,  43515,
           418,    245,   1860,   6987,   1021,   4600,  41635,   2051,   9497,
         39088,    655,     82,    830,    279,  42030,    254,    284,    129,
           237,  51650,    473,  12596,   1734,   1538,    881,    440,    245,
          8136,    327,   6082,  42643,  48071,    440,    845,    254,   6351,
           327,   1131,  15500,   9579,    279,    254,  29416,   1021,    207,
           185,    685,    254,    207,     17,     15,    393,   8295,   2051,
           362,    438,    254,  14860,   9816,    280,  48847,  53185,  74717,
          2051,    779,    643,   5734,    857,    372,    440,    254,   9846,
          2170,   1173,     12,     31,  28656,   2051,   2170,   1173,     12,
            31,  21030,   9816,    779,    643,  29109,    279,    688,   4706,
           440,   2051,    285,  26693,    344,   2051,    440,    362,    643,
          1401,    525,    245,   2018,    668,   2051,    372,    245,  12481,
          8943,    285,    372,    245,  74048,  54270,    440,   1021,    207,
           185,    207,    185,    403,    403,    403,  82333,    331,  13727,
         10591,    403,    403,    403,    207,    185,    207,    185,   9497,
         39088,    655,     82,  18210,    643,   1401,    245,  21065,   5454,
           331,  13727,  10591,   2051,   4398,    331,    254,  10591,    473,
           254,  11108,    283,  32748,   3463,    285,    331,  30142,    285,
         34512,    279,    254,    427,   2860,   3463,   2051,   2847,    364,
         50606,     78,  40896,  19084,   2051,    254,   1079,   9846,    280,
           521,    422,  54179,  34512,   1021,   6809,    279,   4959,  13727,
          2051,    254,   1639,  11648,    280,  48939,    334,    207,  29703,
           102,   1777,    231,   2051,    467,   1011,     72,   2238,    317,
          9565,  53061,    366,   9497,  39088,   1021,    207,    185,  30024,
           254,    207,     16,     18,    393,   8295,   2051,    254,  13727,
         12744,  89189,    568,  13717,     72,   2330,    521,  34512,    285,
           745,    778,   1860,  13531,    276,   9497,  39088,   2051,   5802,
           586,   7927,    481,    330,   2826,    279,    742,    530,    533,
          4824,    334,    440,  10112,  18210,   1401,    457,  13727,  34512,
           440,   2238,  33872,   8255,   1108,    372,    380,   5078,     64,
          1783,  31966,    248,    844,  31966,    279,    254,    207,     24,
           393,   8295,   1021,    429,   1022,  20307,  13727,   6700,   1270,
           280,   9497,  39088,    655,     82,  18210,    438,  75362,    261,
          1783,  22226,    334,    207,     16,     17,     22,     23,    207,
           891,    207,     16,     18,     19,     21,   2238,   2051,    245,
         40961,     89,   2904,  35855,  68271,    285,    634,    280,    254,
          1094,  19606,  10598,    280,    254,  10591,    280,    254,  24121,
         34188,   6204,    362,   6383,  40408,   9497,  39088,    285,   1401,
           245,  37856,    331,    742,  27494,    280,   9497,  39088,    473,
           254,  12402,    280,    245,  35855,  17981,    279,   5924,   1021,
           207,     16,     16,    280,    324,   2904,     71,    544,   2181,
         31966,   1021,   3848,   6710,    908,  31966,   1591,   2353,    708,
          4634,  15323,   1313,    530,    533,   4824,    588,    778,   7765,
          9961,    440,  24434,    457,   9497,  39088,    440,    279,    704,
          3663,   2265,   1021,    908,  31966,   1591,    655,     82,   6710,
           452,    305,  19084,   1783,  31966,   1040,    246,    661,   3415,
          4714,    366,    254,   8592,    285,  16925,   1923,  10288,   1783,
         89512,    387,    285,  71020,   9497,  39088,    655,     82,  18210,
           279,    254,  74824,   1843,   6204,    634,   1492,    461,   4036,
         19084,    770,    378,   6526,   6056,   2051,    254,  81271,  37491,
         56274,    280,    254,   8592,    285,    254,   7492,  10801,    280,
           298,  81139,  18210,   2051,   3637,    452,    305,  19084,   2051,
           440,  12816,    304,   3071,    254,  18210,    280,   9497,  39088,
           285,  13298,  89189,   3025,    440,    452,    305,  19084,  30725,
           276,  10846,   2051,    440,   7587,    565,    340,    536,    463,
          2527,  19952,   1021,   2366,    565,    536,    441,   1021,    440,
          5512,    937,   2051,    745,    661,    803,   1313,  52033,    331,
          9497,  39088,    655,     82,  18210,   1572,    279,  35855,  30354,
           285,    279,    254,  78048,   8213,   2051,    285,    372,    245,
          1230,    586,  18210,    438,   2752,  26637,    279,  13727,  10591,
           279,    254,  11108,    283,  32748,   3463,   2051,    301,     13,
            70,     13,   2051,  22648,    247,   9206,   2051,    245,  13092,
         28656,    279,    254,   5189,    207,     16,     19,    393,   8295,
          2051,    285,    742,    642,     71,  11407,   1108,    372,  13281,
           559,   8379,   2051,  40896,  19084,   2051,    285,   1783,   5078,
           261,   1021,    207,    185,  11399,    254,  31822,    655,  30850,
          2906,    280,    254,    427,   2860,   3463,    334,    207,     16,
            21,     17,     19,    207,    891,    207,     16,     21,     19,
            18,   2238,   2051,   1783,    676,     78,  70068,   1655,     77,
           334,    207,  51595,   6702,    111,   2238,    280,    254,  56354,
         87940,    655,     82,  72420,  96715,    331,   9497,  39088,    655,
            82,    413,    129,    237,  51650,    334,    207,  17141,   6097,
          3771,   2477,   2051,   7456,  59581,   1783,   1923,  94574,   2238,
           438,  26238,    881,  12693,   2051,    285,    359,  14474,  48973,
         23270,    279,   8698,   1240,    997,  30142,    285,    496,  19084,
         50190,    334,   4660,   9462,   1153,   2238,    762,   1021,    429,
         37856,   8135,   9497,  39088,    655,     82,  24060,    372,    254,
          7492,    280,    521,  34512,   6204,    327,   3940,   2051,  16978,
         28534,   1783,   4111,   2904,   2051,    245,  20307,   8698,   1240,
           997,  17492,   2051,  26693,    279,   5924,   1021,    207,     18,
            22,    280,    452,   2063,  19084,  38249,   1040,  31966,    344,
          1981,    129,    225,     76,   5148,     72,    825,   9497,  39088,
          6331,    438,    254,   1079,   1608,   9816,    279,   4345,    285,
         40408,   1783,    676,     78,  70068,   1655,     77,    655,     82,
         37856,    327,    895,  17961,    285,  79344,   2051,   1477,    362,
         58964,   1712,   5283,   4940,   2320,    254,  68877,  87940,    778,
          1653,  15194,    511,    283,    510,   1021,    364,  50606,     78,
         40896,  19084,   2051,    254,   9846,    422,  54179,   9816,   2051,
           438,    839,  10871,  24434,    457,   9497,  39088,   6204,    279,
         13290,     84,    642,  65034,    283,  42488,   2051,    586,  54575,
          2051,    362,  62729,    254,   1022,    984,   4303,    280,    338,
         13336,   8275,    334,    207,   5434,   4279,   2238,   1323,    245,
           422,  54179,    372,    895,  14189,    285,    839,   1313,    280,
           586,    750,    422,  54179,    463,   3083,  49807,    285,  20667,
          1021,    809,    317,    993,    344,    754,    362,   7648,    279,
         91069,   2320,    245,   1234,   4886,   2051,    245,   4486,    280,
          9497,  39088,    655,     82,  18210,    438,   1503,    366,    857,
           372,    634,    280,    245,   1860,  17353,   5023,    588,    362,
           438,   2249,    276,   5652,   1983,   1021,    207,    185,    207,
           185,    403,    403,  31869,    403,    403,    207,    185,    207,
           185,    338,   6265,    280,  14315,    463,    803,   1222,    279,
          8950,    276,  15255,   9497,  39088,    655,     82,    830,    881,
          3517,   1021,   1733,  45261,  31699,  21053,    279,    429,  51847,
         62783,    280,   9497,  39088,   2051,    440,   2071,    418,   1313,
          1448,   4703,    276,   3956,    254,   4194,   6591,    279,  55455,
          9497,  39088,   2051,    588,    317,   2643,    395,    933,    372,
          1313,   1448,  36593,    372,   2198,    440,    334,    265,     13,
         70892,     72,   2238,   1021,    429,  87286,    463,    661,    276,
         46774,    366,  11973,    636,    254,   8970,  11612,    280,    254,
          3632,   1673,  39685,   8305,  10039,    276,    245,  12732,   3256,
           334,   7282,    754,  55455,  31100,  23192,   2051,    410,    284,
           129,    237,  51650,   2238,   2051,    285,  70005,    254,   4301,
           521,  28412,  11011,   7282,    279,    254,   3470,   2722,    334,
         12480,   9673,  14870,    344,    440,    586,  27494,    536,    441,
           372,    245,   6290,   1865,   1184,   1079,   1136,    279,  13858,
           440,    207,   1972,    265,     13,  48101,   2238,   1021,   3474,
         12459,    331,   1319,   3616,    317,  11096,    457,  48847,  53185,
         74717,    655,     82,   3474,  51402,  62783,   4810,    254,  10112,
          1021,   3848,    418,   2094,  36593,   2051,    588,   9847,    276,
         30265,    254,   9304,  10014,   1184,    456,     73,   1058,   1375,
           285,  10995,    285,  36350,    280,    254,   3093,   6204,    586,
         16811,    276,    254,    521,  28412,    418,  59688,    276,  29966,
          1094,    280,   1069,  27494,    473,    586,   6604,   2051,    285,
         64451,    276,    440,  15255,    636,    440,    254,  13531,    279,
          1462,   2722,    588,    362,   1217,   2732,   1021,    207,    185,
          7065,  87286,    463,   6746,   1266,   6146,   4297,    331,   3507,
           276,  15518,    245,   3078,    280,    254,  42643,   6813,   1222,
           457,   9497,  39088,   1021,  39543,   3492,  47624,    279,  14863,
         10112,  91034,   5131,   3517,   1173,     12,     31,   3398,  55893,
         19123,   2051,  12130,  35480,  15001,  81136,    279,    417,   5026,
           254,  20992,  94864,    254,  10112,  55893,   8600,   6204,   1572,
           938,   1225,   1173,     12,     31,   8583,   4303,    285,  17359,
           742,   5757,    280,  66886,   1021,    685,    429,  51847,  62783,
           280,   9497,  39088,   2051,  45261,  31699,   4446,    254,   9304,
         10014,   3148,  16660,   2051,  17160,   9308,    254,  17868,   8959,
           276,   7679,    276,    254,  27494,   3272,    853,  14031,  34307,
          1021,  21367,   2051,    362,  13607,    366,    254,  60801,    280,
           254,   3470,   2722,    457,  22381,  20071,  13858,    366,  12885,
         30636,   1021,    207,    185,    685,    207,     17,     15,     16,
            20,   2051,  18232,  37580,   7019,  36593,   2051,    366,  14087,
         10112,  23917,   2051,    280,    254,   3938,  18210,    280,   9497,
         39088,    279,   4484,  19430,   2051,    366,  12885,  59372,  33757,
          2051,    588,  44939,  20071,   1465,   1021,    207,    185,    207,
           185,    207,    185,    403,  45915,   1257,    334,   3474,  61824,
          5654,   2238,    403,    207,    185,    207,    185,    440,  45915,
          1257,    440,    317,    245,   5654,  12790,    457,   3517,   1173,
            12,     31,  14987,   5733,   4219,   3474,  61824,    327,    704,
          1864,  15112,  11679,   2051,  11293,   4233,   7152,    334,    207,
            17,     15,     16,     17,   2238,   1021,    809,    438,   7964,
           372,    254,   3377,    655,     82,   1864,   2816,    279,  11357,
           285,    254,   4443,   7705,   2816,    331,    207,     22,   7291,
           207,     17,     15,     16,     18,   1021,    429,   5654,    438,
         15323,    457,  31349,  47400,  60721,    282,   5303,   2051,  31349,
           997,  64550,    246,   2051,   1396,   4166,  38993,   2580,   2051,
         13708,    261,    721,   1686,   6482,   2051,  29354,   1888,    285,
           895,  28506,   2051,  20354,  64029,    285,  10343,     72,    770,
           306,    264,     65,   1021,    440,  45915,   1257,    440,    317,
           274,  91531,   1823,   2445,   5654,    366,  13039,   5766,   6204,
           254,  30209,   7988,    245,  66859,    655,     82,  96194,  21716,
           366,    245,   4485,    750,   1021,  90128,  40408,    254,   5654,
           327,    895,   5909,   2051,   9609,    359,    245,   2039,   1173,
            12,     31,    636,   4184,    331,  11293,   4233,   7152,   1021,
           207,    185,    429,   4184,   5322,    254,   2592,    655,     82,
         25485,   1869,   1173,     12,     31,   2146,   5906,    279,  14416,
           285,    254,   4794,  17903,   2051,   1477,  79618,   1869,   1173,
            12,     31,  17205,  11275,    279,   1572,  50634,  46402,    334,
         80293,    285,  11476,  13856,   2238,   2051,    372,   1136,    372,
           279,  10011,   2051,   8900,   2051,  37742,   2051,   7239,   2051,
          2006,  18457,   2051,    285,    254,  30371,   1021,    429,   2816,
         69355,    430,   1604,    207,     19,     21,    331,    254,   2616,
         59769,   8111,    207,     16,     15,     15,    285,    643,    803,
         18865,   5299,    457,    254,  71870,  25284,   9727,    280,   6096,
           334,  53342,   5413,   2238,    327,  69508,    280,    207,     20,
            15,     15,   1173,  53534,    207,     15,     15,     15,  15334,
          1021,   3474,  61824,   7903,    440,  45915,   1257,    440,    331,
          1572,    254,   7312,    285,   2616,   8451,    280,    429,   1444,
         44488,    285,    207,     18,   3144,  15903,  26882,   1193,  11293,
          4233,   7152,  11433,    334,    207,     17,     15,     16,     18,
          2238,   2051,   8880,   1003,   6475,  11433,    334,    207,     17,
            15,     16,     19,   2238,    285,   2426,    254,   9862,  13046,
         11433,    334,    207,     17,     15,     16,     20,   2238,   1021,
           207,    185,   1640,  33152,   4236,   3914,   2051,   5405,    276,
          3798,    254,   2592,    655,     82,    385,  30368,  18777,   2051,
           438,  12977,    457,  83004,  23601,    488,   2051,    779,    661,
          8524,   5168,    366,    254,   2592,    331,    984,    750,   4236,
         10141,   1021,    429,  14800,  50847,    254,   4219,  15698,   3947,
         16284,   3764,    245,   5575,   4147,   2051,    588,   3433,  18327,
         53042,    280,  31950,   4236,  10141,    280,  11688,   1108,    372,
           254,  12791,  30384,    655,    440,   7704,   3990,  21970,    440,
          2051,  69471,  99317,    655,     82,    440,  73289,   6005,  10593,
           440,    285,    433,   9241,  12737,    655,     82,    440,   4233,
           246,  10245,    440,   1021,    429,   4236,   3914,   4503,    207,
            16,     15,   1173,     13,     31,    207,     19,   4875,   8208,
           279,    245,    207,     17,     19,   1173,     12,     31,   5064,
          3463,    285,   4864,  37856,    473,  56239,   2051,    779,  14168,
           895,   2062,   6629,   2051,  24885,    401,   4910,   1021,    207,
           185,    429,   5654,    438,   5598,    279,    254,  20501,   2624,
          4983,  28000,    207,     17,     15,     16,     19,   2051,    285,
           317,    839,    634,    280,    254,   2732,  11688,   2324,    331,
           254,  25215,   2627,   1021,  18494,   2051,    359,    317,    254,
          2328,   1969,   4184,    331,    254,   2616,  12545,    280,   4201,
          2608,    655,     82,   2461,    304,   8906,  10548,   2081,    207,
            19,     21,   1021,    207,    185,    207,    185,    403,    403,
         39371,    285,   6255,    403,    403,    207,    185,    207,    185,
           440,  45915,   1257,    440,    438,   4473,    457,  31349,  47400,
         60721,    282,   5303,   2051,  31349,    997,  64550,    246,   2051,
          1396,   4166,  38993,   2580,   2051,  13708,    261,    721,   1686,
          6482,   2051,  29354,   1888,   2051,    285,    895,  28506,   2051,
         20354,  64029,    285,  10343,     72,    770,    306,    264,     65,
          1021,  64029,   2051,    721,   1686,   6482,   2051,    285,    770,
           306,    264,     65,    661,  10084,   6022,  15323,   3474,  61824,
           655,     82,   3590,   5906,  24452,   2051,    440,   2461,  44051,
          1257,  27043,    440,   2051,    440,   3474,  45434,    440,   2051,
           285,    440,  12606,   5807,   1003,    655,    248,  13291,    440,
          1021,    685,   6511,    207,     17,     15,     16,     17,   2051,
           429,  30520,   6701,    344,  18475,  23007,    488,   2051,    254,
          2592,    655,     82,   7709,   2051,    661,  33044,  19606,   5654,
         47397,    276,  23418,    327,   2516,    331,   3474,  61824,    655,
            82,   1864,  11679,   1021,  64029,    993,   2051,    440,    809,
           655,     82,   2375,    276,    752,    704,  48896,    331,    254,
          4236,   1021,    440,    685,   4317,   2051,    254,   4718,   6701,
           344,  12184,   1651,  21121,    438,   2695,    331,  13139,    344,
          5598,   8690,  11667,    285,  64550,    246,   1021,    207,    185,
           440,  45915,   1257,    440,    438,   8224,    372,    254,   1864,
          2616,   2816,    285,   4443,   7617,    473,    704,   1864,  15112,
